election,state,year,stage,pollster,N,methodology,days_until,538grade,dem_polled,rep_polled,undecided_polled,dem_actual,rep_actual,dem_diff,rep_diff
president,Ohio,2004,general,"Zogby Analytics, telephone",600,Unknown,9,Unknown,45.0,46.0,9.0,48.9449356913,51.0550643087,0.5550643086999969,-0.5550643086999969
president,Pennsylvania,2004,general,American Research Group,600,Unknown,9,Unknown,50.0,47.0,3.0,51.2583048118,48.7416951882,0.2416951881999978,-0.2416951881999978
president,Pennsylvania,2004,general,Los Angeles Times,585,Unknown,9,Unknown,48.0,48.0,4.0,51.2583048118,48.7416951882,-1.2583048118000022,1.2583048118000022
president,Pennsylvania,2004,general,Quinnipiac University,909,Unknown,9,Unknown,47.0,49.0,4.0,51.2583048118,48.7416951882,-2.258304811800002,2.258304811800002
president,Pennsylvania,2004,general,SurveyUSA,803,Unknown,9,Unknown,53.0,45.0,2.0,51.2583048118,48.7416951882,2.741695188199998,-2.741695188199998
president,Utah,2004,general,Valley Research,1200,Unknown,9,Unknown,23.0,68.0,9.0,26.655730982199998,73.3442690178,0.8442690178000021,-0.8442690178000021
president,Virginia,2004,general,"Mason-Dixon Polling & Research, Inc.",625,Unknown,9,Unknown,44.0,50.0,6.0,45.8652682533,54.1347317467,1.1347317466999982,-1.1347317466999982
president,Washington,2004,general,SurveyUSA,618,Unknown,9,Unknown,51.0,45.0,4.0,53.6461507211,46.3538492789,-0.6461507210999997,0.6461507210999997
senate,Arkansas,2004,general,SurveyUSA,649,Unknown,9,Unknown,57.0,38.0,5.0,55.9167750325,44.0832249675,3.5832249675000014,-3.5832249675000014
senate,California,2004,general,Field Research Corporation (Field Poll),1086,Unknown,9,Unknown,53.0,34.0,13.0,60.4229923568,39.5770076432,-0.9229923568000018,0.9229923568000018
senate,California,2004,general,SurveyUSA,743,Unknown,9,Unknown,53.0,38.0,9.0,60.4229923568,39.5770076432,-2.922992356800002,2.922992356800002
senate,Florida,2004,general,Quinnipiac University,944,Unknown,9,Unknown,46.0,49.0,5.0,49.432225063900006,50.567774936099994,-0.932225063900006,0.932225063900006
senate,Kansas,2004,general,SurveyUSA,573,Unknown,9,Unknown,26.0,59.0,15.0,28.4428349715,71.55716502850001,5.057165028499998,-5.057165028500009
senate,Missouri,2004,general,"Market Research Institute, Inc.",553,Unknown,9,Unknown,36.0,53.0,11.0,43.280412579600004,56.719587420399996,-1.7804125796000037,1.7804125796000037
senate,Missouri,2004,general,SurveyUSA,675,Unknown,9,Unknown,34.0,60.0,6.0,43.280412579600004,56.719587420399996,-6.280412579600004,6.280412579600004
senate,Ohio,2004,general,SurveyUSA,818,Unknown,9,Unknown,33.0,59.0,8.0,36.1436143614,63.856385638599996,0.8563856386000026,-0.8563856385999955
senate,Pennsylvania,2004,general,Quinnipiac University,909,Unknown,9,Unknown,34.0,60.0,6.0,44.382200613,55.617799387,-7.382200613000002,7.382200613000002
senate,Pennsylvania,2004,general,SurveyUSA,803,Unknown,9,Unknown,38.0,51.0,11.0,44.382200613,55.617799387,-0.882200613000002,0.882200613000002
senate,Utah,2004,general,Valley Research,1200,Unknown,9,Unknown,36.0,50.0,14.0,29.239164007,70.760835993,13.760835993,-13.760835993
senate,Washington,2004,general,SurveyUSA,618,Unknown,9,Unknown,55.0,41.0,4.0,56.2627916496,43.7372083504,0.7372083504000031,-0.7372083504000031
governor,North Carolina,2004,general,Research 2000,600,Unknown,8,Unknown,53.0,41.0,6.0,56.4467005076,43.5532994924,-0.44670050759999924,0.44670050759999924
governor,Utah,2004,general,Dan Jones & Associates,1228,Unknown,8,Unknown,22.0,65.0,13.0,41.775983854699994,58.2240161453,-13.275983854699994,13.275983854700002
governor,Washington,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,47.0,42.0,11.0,50.002557780299995,49.997442219700005,2.4974422197000052,-2.4974422197000052
president,Florida,2004,general,CBS News/New York Times,802,Unknown,8,Unknown,48.3,46.7,5.0,47.47454380479999,52.52545619520001,3.3254561952000046,-3.3254561952000046
president,Georgia,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,40.0,57.0,3.0,41.6448560499,58.3551439501,-0.14485604989999956,0.14485604989999956
president,Iowa,2004,general,Gallup,649,Unknown,8,Unknown,46.0,50.0,4.0,49.6620599213,50.3379400787,-1.6620599212999991,1.6620599212999991
president,Maryland,2004,general,"Mason-Dixon Polling & Research, Inc.",625,Unknown,8,Unknown,52.0,41.0,7.0,56.5661675435,43.4338324565,-1.0661675435000006,1.0661675435000006
president,Michigan,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,47.0,47.0,6.0,51.7265751212,48.2734248788,-1.7265751211999998,1.7265751211999998
president,Minnesota,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,47.0,49.0,4.0,51.762917933100006,48.237082066899994,-2.762917933100006,2.762917933100006
president,New Jersey,2004,general,Fairleigh Dickinson University (PublicMind),549,Unknown,8,Unknown,47.0,40.0,13.0,53.3682936668,46.6317063332,0.13170633320000036,-0.13170633320000036
president,New Jersey,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,44.0,44.0,12.0,53.3682936668,46.6317063332,-3.3682936667999996,3.3682936667999996
president,Ohio,2004,general,Columbus Dispatch,2880,Unknown,8,Unknown,50.0,50.0,0.0,48.9449356913,51.0550643087,1.055064308699997,-1.055064308699997
president,Oregon,2004,general,Moore Information,450,Unknown,8,Unknown,47.0,45.0,8.0,52.110817942,47.889182058,-1.110817941999997,1.110817941999997
president,Pennsylvania,2004,general,Gallup,585,Unknown,8,Unknown,50.0,47.0,3.0,51.2583048118,48.7416951882,0.2416951881999978,-0.2416951881999978
president,Pennsylvania,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,48.0,48.0,4.0,51.2583048118,48.7416951882,-1.2583048118000022,1.2583048118000022
president,Pennsylvania,2004,general,Temple University,1488,Unknown,8,Unknown,48.0,47.0,5.0,51.2583048118,48.7416951882,-0.7583048118000022,0.7583048118000022
president,Pennsylvania,2004,general,West Chester University,684,Unknown,8,Unknown,50.0,45.0,5.0,51.2583048118,48.7416951882,1.2416951881999978,-1.2416951881999978
president,Utah,2004,general,Dan Jones & Associates,1228,Unknown,8,Unknown,24.0,69.0,7.0,26.655730982199998,73.3442690178,0.8442690178000021,-0.8442690178000021
president,Washington,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,50.0,44.0,6.0,53.6461507211,46.3538492789,-0.6461507210999997,0.6461507210999997
president,Wisconsin,2004,general,University of Wisconsin (Badger Poll),545,Unknown,8,Unknown,45.0,48.0,7.0,50.191880428199994,49.808119571800006,-1.691880428199994,1.691880428199994
senate,Florida,2004,general,CBS News/New York Times,802,Unknown,8,Unknown,47.0,44.0,9.0,49.432225063900006,50.567774936099994,2.067774936099994,-2.067774936099994
senate,Florida,2004,general,Global Strategy Group,700,Unknown,8,Unknown,47.0,43.0,10.0,49.432225063900006,50.567774936099994,2.567774936099994,-2.567774936099994
senate,Georgia,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,40.0,55.0,5.0,40.854281626799995,59.1457183732,1.6457183732000047,-1.6457183731999976
senate,North Carolina,2004,general,Research 2000,600,Unknown,8,Unknown,46.0,47.0,7.0,47.6779557899,52.3220442101,1.8220442101000032,-1.8220442101000032
senate,Ohio,2004,general,Columbus Dispatch,2880,Unknown,8,Unknown,38.0,62.0,0.0,36.1436143614,63.856385638599996,1.8563856386000026,-1.8563856385999955
senate,South Dakota,2004,general,Rasmussen Reports/Pulse Opinion Research,500,Unknown,8,Unknown,46.0,49.0,5.0,49.42,50.58,-0.9200000000000017,0.9200000000000017
senate,Utah,2004,general,Dan Jones & Associates,1228,Unknown,8,Unknown,38.0,54.0,8.0,29.239164007,70.760835993,12.760835993,-12.760835993
senate,Washington,2004,general,"Strategic Vision, LLC",801,Unknown,8,Unknown,49.0,41.0,10.0,56.2627916496,43.7372083504,-2.262791649599997,2.262791649599997
senate,Wisconsin,2004,general,University of Wisconsin (Badger Poll),545,Unknown,8,Unknown,51.0,36.0,13.0,55.650512768999995,44.349487231000005,1.8494872310000048,-1.8494872310000048
governor,New Hampshire,2004,general,Franklin Pierce University,617,Unknown,7,Unknown,46.0,45.0,9.0,51.051051051099996,48.948948948900004,-0.5510510510999964,0.5510510510999964
governor,New Hampshire,2004,general,University of New Hampshire,957,Unknown,7,Unknown,44.0,47.0,9.0,51.051051051099996,48.948948948900004,-2.5510510510999964,2.5510510510999964
governor,Washington,2004,general,"Mason-Dixon Polling & Research, Inc.",800,Unknown,7,Unknown,48.0,43.0,9.0,50.002557780299995,49.997442219700005,2.4974422197000052,-2.4974422197000052
president,Alabama,2004,general,SurveyUSA,636,Unknown,7,Unknown,39.0,57.0,4.0,37.0996978852,62.9003021148,3.9003021147999988,-3.9003021147999988
president,Arizona,2004,general,Rasmussen Reports/Pulse Opinion Research,500,Unknown,7,Unknown,45.0,50.0,5.0,44.7265034754,55.2734965246,2.7734965245999987,-2.7734965245999987
president,Colorado,2004,general,Public Opinion Strategies,500,Unknown,7,Unknown,42.0,51.0,7.0,47.634484854600004,52.365515145399996,-2.1344848546000037,2.1344848546000037
president,Florida,2004,general,Hamilton Campaigns,600,Unknown,7,Unknown,46.0,48.0,6.0,47.47454380479999,52.52545619520001,1.5254561952000074,-1.5254561952000074
president,Florida,2004,general,"Strategic Vision, LLC",801,Unknown,7,Unknown,46.0,50.0,4.0,47.47454380479999,52.52545619520001,0.5254561952000074,-0.5254561952000074
president,Iowa,2004,general,American Research Group,600,Unknown,7,Unknown,47.0,48.0,5.0,49.6620599213,50.3379400787,-0.16205992129999913,0.16205992129999913
president,Iowa,2004,general,Research 2000,600,Unknown,7,Unknown,48.0,49.0,3.0,49.6620599213,50.3379400787,-0.16205992129999913,0.16205992129999913
president,Iowa,2004,general,"Strategic Vision, LLC",801,Unknown,7,Unknown,46.0,49.0,5.0,49.6620599213,50.3379400787,-1.1620599212999991,1.1620599212999991
president,Kansas,2004,general,SurveyUSA,651,Unknown,7,Unknown,37.0,60.0,3.0,37.1324274995,62.8675725005,1.3675725005000032,-1.3675725005000032
president,Maryland,2004,general,"Ipsos, telephone",602,Unknown,7,Unknown,56.0,39.0,5.0,56.5661675435,43.4338324565,1.9338324564999994,-1.9338324564999994
president,Michigan,2004,general,Research 2000,600,Unknown,7,Unknown,50.0,46.0,4.0,51.7265751212,48.2734248788,0.2734248788000002,-0.2734248788000002
president,Minnesota,2004,general,Humphrey Institute,690,Unknown,7,Unknown,44.0,47.0,9.0,51.762917933100006,48.237082066899994,-3.262917933100006,3.262917933100006
president,North Carolina,2004,general,"Mason-Dixon Polling & Research, Inc.",625,Unknown,7,Unknown,43.0,52.0,5.0,43.7550200803,56.2449799197,1.7449799197000004,-1.7449799197000004
president,North Carolina,2004,general,Research 2000,600,Unknown,7,Unknown,45.0,51.0,4.0,43.7550200803,56.2449799197,3.2449799197000004,-3.2449799197000004
president,New Hampshire,2004,general,Franklin Pierce University,617,Unknown,7,Unknown,50.0,43.0,7.0,50.6911512461,49.3088487539,2.8088487539000013,-2.8088487539000013
president,New Hampshire,2004,general,University of New Hampshire,963,Unknown,7,Unknown,50.0,46.0,4.0,50.6911512461,49.3088487539,1.3088487539000013,-1.3088487539000013
president,New Mexico,2004,general,Rasmussen Reports/Pulse Opinion Research,500,Unknown,7,Unknown,44.0,48.0,8.0,49.6005662858,50.3994337142,-1.6005662857999994,1.6005662857999994
president,New Mexico,2004,general,"Zogby Analytics, telephone",600,Unknown,7,Unknown,44.0,47.0,9.0,49.6005662858,50.3994337142,-1.1005662857999994,1.1005662857999994
president,New York,2004,general,Marist College,636,Unknown,7,Unknown,58.0,38.0,4.0,59.288979177200005,40.7110208228,0.7110208227999948,-0.7110208228000019
president,Ohio,2004,general,"Strategic Vision, LLC",801,Unknown,7,Unknown,46.0,47.0,7.0,48.9449356913,51.0550643087,0.5550643086999969,-0.5550643086999969
president,Oklahoma,2004,general,Cole Hargrave Snodgrass & Associates,500,Unknown,7,Unknown,32.0,60.0,8.0,34.43,65.57,1.5700000000000003,-1.5699999999999932
president,Oregon,2004,general,American Research Group,600,Unknown,7,Unknown,50.0,46.0,4.0,52.110817942,47.889182058,-0.11081794199999706,0.11081794199999706
president,Oregon,2004,general,"Davis, Hibbitts & Midghall, Inc.",608,Unknown,7,Unknown,49.0,43.0,8.0,52.110817942,47.889182058,0.8891820580000029,-0.8891820580000029
president,Oregon,2004,general,SurveyUSA,687,Unknown,7,Unknown,50.0,47.0,3.0,52.110817942,47.889182058,-0.6108179419999971,0.6108179419999971
president,Pennsylvania,2004,general,"Mason-Dixon Polling & Research, Inc.",625,Unknown,7,Unknown,48.0,46.0,6.0,51.2583048118,48.7416951882,-0.2583048118000022,0.2583048118000022
president,Rhode Island,2004,general,SurveyUSA,594,Unknown,7,Unknown,54.0,41.0,5.0,60.5770211031,39.4229788969,-4.077021103100002,4.077021103100002
president,Washington,2004,general,"Mason-Dixon Polling & Research, Inc.",800,Unknown,7,Unknown,50.0,45.0,5.0,53.6461507211,46.3538492789,-1.1461507210999997,1.1461507210999997
president,Wisconsin,2004,general,American Research Group,601,Unknown,7,Unknown,48.0,47.0,5.0,50.191880428199994,49.808119571800006,0.30811957180000604,-0.30811957180000604
president,Wisconsin,2004,general,"Strategic Vision, LLC",801,Unknown,7,Unknown,46.0,49.0,5.0,50.191880428199994,49.808119571800006,-1.691880428199994,1.691880428199994
senate,Colorado,2004,general,"Mason-Dixon Polling & Research, Inc.",625,Unknown,7,Unknown,46.0,46.0,8.0,52.437902483900004,47.562097516099996,-2.437902483900004,2.437902483900004
senate,Colorado,2004,general,Public Opinion Strategies,500,Unknown,7,Unknown,48.0,42.0,10.0,52.437902483900004,47.562097516099996,0.5620975160999961,-0.5620975160999961
senate,Colorado,2004,general,"Zogby Analytics, telephone",602,Unknown,7,Unknown,53.0,42.0,5.0,52.437902483900004,47.562097516099996,3.062097516099996,-3.062097516099996
senate,Florida,2004,general,Hamilton Campaigns,600,Unknown,7,Unknown,46.0,46.0,8.0,49.432225063900006,50.567774936099994,0.567774936099994,-0.567774936099994
senate,Florida,2004,general,"Strategic Vision, LLC",801,Unknown,7,Unknown,46.0,49.0,5.0,49.432225063900006,50.567774936099994,-0.932225063900006,0.932225063900006
senate,Florida,2004,general,"Zogby Analytics, telephone",599,Unknown,7,Unknown,45.0,45.0,10.0,49.432225063900006,50.567774936099994,0.567774936099994,-0.567774936099994
senate,Iowa,2004,general,Research 2000,600,Unknown,7,Unknown,27.0,65.0,8.0,28.4315725066,71.5684274934,2.5684274934000015,-2.5684274933999944
senate,Iowa,2004,general,"Zogby Analytics, telephone",602,Unknown,7,Unknown,27.0,68.0,5.0,28.4315725066,71.5684274934,1.0684274934000015,-1.0684274933999944
senate,North Carolina,2004,general,"Mason-Dixon Polling & Research, Inc.",625,Unknown,7,Unknown,46.0,46.0,8.0,47.6779557899,52.3220442101,2.322044210100003,-2.322044210100003
senate,New Hampshire,2004,general,Franklin Pierce University,617,Unknown,7,Unknown,24.0,64.0,12.0,33.7537537538,66.2462462462,-3.753753753799998,3.753753753799998
senate,New Hampshire,2004,general,University of New Hampshire,957,Unknown,7,Unknown,23.0,62.0,15.0,33.7537537538,66.2462462462,-3.253753753799998,3.253753753799998
senate,Nevada,2004,general,"Zogby Analytics, telephone",603,Unknown,7,Unknown,57.0,34.0,9.0,63.479526086099995,36.5204739139,-1.9795260860999946,1.9795260861000017
senate,New York,2004,general,Marist College,817,Unknown,7,Unknown,72.0,16.0,12.0,74.59119496859999,25.4088050314,3.408805031400007,-3.4088050314
senate,Ohio,2004,general,"Zogby Analytics, telephone",602,Unknown,7,Unknown,27.0,58.0,15.0,36.1436143614,63.856385638599996,-1.6436143613999974,1.6436143614000045
senate,Oklahoma,2004,general,Cole Hargrave Snodgrass & Associates,500,Unknown,7,Unknown,38.0,43.0,19.0,43.8676736517,56.1323263483,3.6323263482999977,-3.6323263482999977
senate,Pennsylvania,2004,general,"Strategic Vision, LLC",801,Unknown,7,Unknown,35.0,55.0,10.0,44.382200613,55.617799387,-4.382200613000002,4.382200613000002
senate,Pennsylvania,2004,general,West Chester University,684,Unknown,7,Unknown,34.0,53.0,13.0,44.382200613,55.617799387,-3.882200613000002,3.882200613000002
senate,South Carolina,2004,general,McLaughlin & Associates,400,Unknown,7,Unknown,39.0,46.0,15.0,45.105860693500006,54.894139306499994,1.3941393064999943,-1.3941393064999943
senate,South Dakota,2004,general,Greenberg Quinlan Rosner (Democracy Corps),640,Unknown,7,Unknown,50.0,48.0,2.0,49.42,50.58,1.5799999999999983,-1.5799999999999983
senate,South Dakota,2004,general,"Zogby Analytics, telephone",800,Unknown,7,Unknown,46.0,49.0,5.0,49.42,50.58,-0.9200000000000017,0.9200000000000017
senate,Washington,2004,general,"Mason-Dixon Polling & Research, Inc.",800,Unknown,7,Unknown,53.0,39.0,8.0,56.2627916496,43.7372083504,0.7372083504000031,-0.7372083504000031
senate,Wisconsin,2004,general,Tarrance Group,500,Unknown,7,Unknown,48.0,43.0,9.0,55.650512768999995,44.349487231000005,-3.150512768999995,3.150512768999995
senate,Wisconsin,2004,general,"Zogby Analytics, telephone",601,Unknown,7,Unknown,59.0,36.0,5.0,55.650512768999995,44.349487231000005,5.849487231000005,-5.849487231000005
governor,New Hampshire,2004,general,Research 2000,600,Unknown,6,Unknown,47.0,48.0,5.0,51.051051051099996,48.948948948900004,-1.5510510510999964,1.5510510510999964
president,Colorado,2004,general,"Zogby Analytics, telephone",602,Unknown,6,Unknown,48.0,47.0,5.0,47.634484854600004,52.365515145399996,2.8655151453999963,-2.8655151453999963
president,Connecticut,2004,general,Research 2000,600,Unknown,6,Unknown,52.0,42.0,6.0,55.2717280684,44.7282719316,-0.27172806840000163,0.27172806840000163
president,Florida,2004,general,Rasmussen Reports/Pulse Opinion Research,500,Unknown,6,Unknown,45.0,50.0,5.0,47.47454380479999,52.52545619520001,0.025456195200007414,-0.025456195200007414
president,Florida,2004,general,"Zogby Analytics, telephone",599,Unknown,6,Unknown,47.0,48.0,5.0,47.47454380479999,52.52545619520001,2.0254561952000074,-2.0254561952000074
president,Iowa,2004,general,Selzer & Company,806,Unknown,6,Unknown,48.0,45.0,7.0,49.6620599213,50.3379400787,1.8379400787000009,-1.8379400787000009
president,Iowa,2004,general,"Zogby Analytics, telephone",600,Unknown,6,Unknown,45.0,44.0,11.0,49.6620599213,50.3379400787,0.8379400787000009,-0.8379400787000009
president,Michigan,2004,general,Mitchell Research & Communications,600,Unknown,6,Unknown,43.0,41.0,16.0,51.7265751212,48.2734248788,-0.7265751211999998,0.7265751211999998
